574728,0,0,0.806,0.995,0.228,0.946,0.897,0.370,3.02,3.02,2.35,3.59,3.26,2.02,16.81,73.48,919.03,36.42,16.69,27.1
634047,1,2,0.911,0.915,0.842,0.900,0.925,0.979,4.75,3.78,1.63,5.16,4.10,1.56,74.04,19.49,147.85,59.71,28.14,9.16
630680,0,1,0.964,0.885,-0.029,1.007,0.832,-0.214,2.46,3.43,2.60,2.30,3.46,2.81,51.22,69.95,227.91,15.97,13.8,16.37
642505,0,1,0.835,0.961,-1.103,0.895,0.930,-1.776,1.50,4.17,5.67,1.24,5.87,10.10,103.19,2167.72,3664.21,39.45,139.37,366.75
642504,2,0,0.908,0.876,-0.784,0.877,0.937,-0.940,1.69,3.65,4.38,1.55,4.18,4.97,11.5,391.39,368.7,9.49,29.41,34.2
642492,2,2,0.897,0.856,-0.966,0.881,0.924,-1.108,1.55,3.88,5.25,1.46,4.23,6.05,10.1,185.37,331.23,5.59,28.13,47.64
642493,4,0,0.896,0.925,-3.552,0.764,1.107,-4.022,1.03,13.69,29.83,1.01,17.10,43.37,0.96,602.9,1606.66,0.89,1238.89,2716.92
642434,4,1,0.999,0.797,-0.477,0.934,0.887,-0.566,2.02,3.42,3.28,1.91,3.67,3.53,37.31,114.4,164.25,71.99,25.23,105.2
642433,1,1,0.870,0.904,-1.333,0.880,0.921,-1.549,1.33,4.65,7.71,1.28,5.18,9.41,4.4,186.36,455.86,12.5,67.3,205.05
642422,4,0,0.966,0.840,-0.448,0.936,0.874,-0.508,2.02,3.32,3.36,1.91,3.38,3.75,7.35,48.33,233.08,7.17,6.32,31.14
642421,1,2,0.967,0.841,0.279,0.987,0.858,0.288,3.30,3.30,2.04,3.26,3.36,2.07,19.7,14.7,14.03,26.64,9.28,12.28
642481,3,2,0.856,0.960,0.402,0.921,0.898,0.289,3.08,3.39,2.12,3.10,3.48,2.10,58.73,10.26,36.69,23.96,11.39,13
642469,2,3,0.948,0.858,-0.261,0.933,0.876,-0.474,2.19,3.37,2.93,1.99,3.57,3.31,10.84,244.34,449.15,33.53,23.15,44.49
642468,2,1,0.878,0.922,-1.079,0.959,0.850,-1.271,1.50,4.04,5.77,1.39,4.43,7.05,29.39,265.08,720.35,8.26,20.62,89.59
642480,1,0,0.919,0.887,0.203,0.929,0.886,0.277,2.75,3.42,2.30,3.05,3.48,2.12,51.33,67.41,364.35,25.13,11.39,13.37
660849,2,1,0.920,0.907,-0.856,0.870,1.006,-0.800,1.62,3.89,5.35,1.64,3.92,5.47,9.07,22.36,40.41,7.34,40.04,46.2
660850,2,1,0.943,0.890,0.067,0.910,0.965,0.012,2.73,3.49,2.46,2.60,3.53,2.62,55.09,56.42,137.87,7.33,11.31,11.7
573080,0,0,0.899,0.910,-0.924,0.980,0.858,-0.979,1.58,4.04,5.58,1.57,4.09,5.81,15.36,19.77,81.01,5.71,13.97,42.67
573074,2,0,0.921,0.911,-0.430,0.956,0.917,-0.396,2.14,3.42,3.39,2.05,3.51,3.61,89.59,54.68,209.54,15.57,44.56,18.62
596451,0,0,0.929,0.898,-0.247,1.008,0.843,-0.222,2.23,3.37,3.11,2.35,3.34,3.02,11.38,47.44,84.95,9.79,6.89,12.53
596450,2,0,0.908,0.927,0.244,0.892,0.976,0.446,3.15,3.41,2.21,3.53,3.50,2.05,51.77,63.51,328.53,27.31,10.81,9.47
610721,1,1,0.917,0.884,-0.831,0.941,0.914,-0.738,1.64,3.91,5.05,1.72,3.80,4.69,21.47,101.96,256.21,12.59,12.46,38.24
610716,3,1,0.852,0.978,-0.596,0.974,0.891,-0.515,1.82,3.53,4.33,1.90,3.44,4.23,33.47,65.39,143.97,43.8,21.63,76.95
610720,1,0,0.998,0.830,0.741,0.872,0.991,0.580,4.73,3.92,1.66,4.13,3.79,1.83,66.9,135.89,466.72,103.96,22.56,49.93
610718,0,1,1.020,0.822,0.335,0.956,0.909,0.588,3.85,3.76,2.05,4.29,3.94,1.77,549.25,119.88,1598.88,101.02,24.8,47.36
610723,7,3,0.889,0.913,-1.633,0.965,0.884,-1.707,1.27,5.94,9.91,1.26,6.18,10.24,25.09,156.29,236.3,10,53.19,114
610719,2,2,0.882,0.961,0.253,0.998,0.876,0.304,3.09,3.57,2.18,3.23,3.68,2.10,81.28,18.49,121.96,23.04,12.73,7.69
610722,1,4,0.972,0.877,0.309,0.947,0.920,0.269,3.26,3.59,2.08,3.11,3.66,2.17,31.77,53.63,82.04,19.69,11.7,17.82
607196,4,1,0.861,0.956,-1.640,0.898,0.956,-1.774,1.27,5.83,10.21,1.24,6.32,10.77,33.07,219.25,327.12,6.76,29.11,73.55
607190,1,2,0.929,0.913,-0.333,0.954,0.898,-0.302,2.13,3.30,3.48,2.18,3.23,3.47,57.7,23.59,94.13,24.87,9.92,22.6
607194,3,0,0.859,0.966,-0.777,0.928,0.924,-1.253,1.66,3.90,5.41,1.42,4.55,7.51,213.98,894.64,1999.52,12.93,24.68,71.81
573075,2,2,0.901,0.935,-0.277,0.975,0.899,-0.247,2.15,3.42,3.26,2.26,3.42,3.16,10.65,25.88,74.66,16.8,7.19,13.14
573076,2,2,0.969,0.870,-0.259,0.993,0.877,-0.172,2.29,3.20,3.20,2.39,3.05,3.26,18.73,81.82,49.86,37.33,11.28,20.26
573078,0,2,0.924,0.894,-0.926,0.881,0.967,-1.032,1.61,3.90,5.62,1.50,4.33,6.41,73.04,336.93,549.24,9.33,14.88,37.8
573079,3,0,0.934,0.892,-0.858,0.917,0.930,-0.866,1.62,3.84,5.37,1.61,3.84,5.81,15.36,19.74,120.28,9.74,12.57,24.6
573082,1,0,0.942,0.896,0.219,0.898,0.971,-0.074,3.23,3.37,2.22,2.57,3.38,2.74,170.1,628.54,1863.6,43.34,9.38,46.53
596448,2,1,0.911,0.915,-1.075,0.965,0.896,-1.217,1.53,4.48,5.34,1.49,4.75,5.74,9.7,109.52,134.24,5.28,22.11,57.24
596446,1,1,0.885,0.971,-0.741,0.993,0.849,-0.777,1.67,3.82,4.84,1.76,3.73,4.59,8.72,66.15,173.6,8.3,11.22,22.58
596449,0,2,1.004,0.845,-0.155,0.954,0.921,-0.055,2.47,3.30,2.78,2.59,3.33,2.71,9.13,30.56,70.79,9.27,10.72,9.03
596447,1,0,0.895,0.944,-3.075,0.870,0.962,-2.994,1.06,12.03,32.31,1.07,12.36,28.11,5.15,297.48,1158.07,5.26,178.05,329.42
596453,1,1,0.898,0.932,0.087,0.998,0.868,-0.229,2.70,3.42,2.49,2.39,3.45,2.88,65.87,162.08,593.23,14.09,8.57,43.79
596452,1,4,0.868,0.982,0.301,0.963,0.911,0.358,3.12,3.32,2.26,3.49,3.40,2.10,40.8,74.02,318.69,33.68,12.11,19.72
607188,1,0,0.953,0.887,-1.509,0.996,0.859,-1.488,1.29,5.17,10.69,1.30,5.16,10.85,9.22,56.51,167.45,7.73,30.78,86.67
607189,4,1,0.838,0.968,-2.158,0.888,0.956,-2.467,1.16,7.54,14.11,1.14,8.74,16.37,4.84,288.99,334.06,3.42,111.2,188.91
607192,0,4,0.919,0.903,2.288,0.969,0.889,2.971,15.19,7.66,1.16,24.47,11.03,1.09,197.79,186.13,1595.22,625.13,238.72,29.55
573083,1,0,0.929,0.906,1.094,0.945,0.907,1.312,6.39,4.27,1.50,8.00,4.91,1.38,130.79,102.1,828.59,46.1,25.3,5.24
596445,4,3,0.940,0.890,-0.235,1.003,0.866,-0.204,2.27,3.47,2.98,2.43,3.48,2.81,22.23,37.12,185.74,13.9,16.14,24.5
596756,0,2,0.891,0.937,0.497,0.877,0.958,0.722,3.55,3.38,1.97,4.32,3.50,1.79,25.63,160.22,559.78,82.48,16.26,30.13
596757,1,2,0.932,0.872,-0.092,0.887,0.930,-0.042,2.52,3.02,2.79,2.65,2.83,2.87,15.39,132.53,18.26,14.32,15.49,15.32
596753,1,2,0.900,0.898,-0.138,0.975,0.855,-0.174,2.31,3.28,2.90,2.41,3.27,2.79,37.15,31.23,101.95,11.51,8.79,13.95
607195,1,1,0.969,0.875,-0.899,0.937,0.933,-0.869,1.62,3.92,5.21,1.66,4.03,4.91,15.61,16.87,298.76,9.44,13.03,51.14
574132,2,2,0.926,0.939,-0.056,0.923,0.956,-0.068,2.53,3.15,2.80,2.58,3.11,2.85,12.29,20.51,18.1,6.93,5.68,13.08
574710,2,3,0.876,0.915,0.033,0.891,0.940,-0.025,2.65,3.01,2.67,2.67,2.97,2.71,20.65,13.82,16.98,13.18,5.9,22.74
574712,2,3,0.905,0.894,-0.518,0.892,0.924,-0.526,1.85,3.25,4.17,1.85,3.30,4.20,6.09,12.12,41.56,6.69,17.58,49.56
574717,1,2,0.943,0.865,0.265,0.887,0.935,0.481,3.37,3.17,2.12,3.82,3.18,1.99,63.94,140.27,314.94,43.03,10.46,9.67
574713,1,3,0.981,0.820,-0.184,0.917,0.913,-0.011,2.43,2.98,2.93,2.56,3.05,2.75,7.42,13.04,129.37,14.26,8.94,14.1
574716,0,2,0.882,0.926,-0.811,0.904,0.913,-0.992,1.61,3.65,5.46,1.53,3.85,6.04,78.01,120.09,310.47,19.18,18.11,77.96
574718,0,0,0.921,0.876,-0.071,0.934,0.897,-0.243,2.53,3.05,2.76,2.28,3.15,3.07,55.97,160.57,398.34,11.78,11.96,19.37
574714,0,0,0.842,0.965,-0.524,0.918,0.905,-0.705,1.83,3.27,4.29,1.76,3.41,4.57,13.41,65.38,138.72,5.38,17.63,35.88
648219,3,0,0.910,0.926,-0.065,0.984,0.838,-0.250,2.50,2.92,2.83,2.39,2.91,3.05,7.22,19.62,116.85,8.59,6.66,23.2
648220,1,1,0.828,0.987,0.328,0.924,0.888,0.504,3.52,3.12,2.06,3.99,3.26,1.87,70.14,50.23,414.72,29.25,13.67,14.59
648221,0,0,0.896,0.912,-0.250,0.932,0.869,-0.246,2.18,2.95,3.36,2.24,2.94,3.27,8.74,14.94,58.64,6.44,3.98,14.01
648222,0,0,0.902,0.917,0.340,0.832,0.951,0.262,3.57,2.98,2.09,3.24,3.01,2.22,57.4,98.68,195.55,21.25,7.38,12.57
648224,2,1,0.925,0.885,-0.512,0.839,0.955,-0.476,1.88,3.10,4.15,1.86,3.23,4.09,5.3,16.45,25.42,4.91,14.98,23.03
648225,1,1,0.910,0.918,-0.477,0.987,0.851,-0.238,1.91,3.24,3.81,2.22,3.16,3.11,13.64,181.19,910.85,31.39,13.15,81.27
648223,0,2,0.910,0.896,0.246,0.941,0.870,0.246,3.30,3.06,2.15,3.30,3.14,2.13,23.23,13.7,10.24,13.01,7.77,6.09
648226,2,1,0.939,0.874,-0.445,0.923,0.892,-0.273,1.99,3.09,3.73,2.15,3.05,3.37,7.39,47.14,220.79,20.73,8.99,42.2
648227,1,0,0.920,0.897,-0.512,0.911,0.905,-0.731,1.86,3.25,4.08,1.72,3.53,4.49,27.35,186.72,235.83,8.62,19.56,31.65
648228,2,1,0.943,0.876,-0.031,0.829,0.999,-0.047,2.58,2.91,2.76,2.46,2.95,2.88,41.67,34.17,81.59,5.62,6.68,9.88
648229,4,0,0.967,0.843,-0.365,0.998,0.817,-0.254,2.16,2.95,3.43,2.28,2.94,3.20,22.81,33.06,202.29,9.6,6.42,23.29
660847,3,0,0.886,0.955,-0.595,0.996,0.873,-0.733,1.80,3.56,4.42,1.79,3.54,4.85,8.51,12.1,132.9,6.79,8.63,48.8
660848,0,2,0.892,0.963,0.250,0.867,1.014,0.214,3.08,3.41,2.26,3.05,3.29,2.40,32.63,23.84,52.48,18.28,32.74,11.58
660852,4,1,0.958,0.876,-0.171,0.921,0.933,-0.274,2.36,3.41,2.87,2.21,3.53,3.15,22.7,96.21,200.36,15.02,37.8,30.84
573067,2,2,0.882,0.948,1.459,0.910,0.941,1.703,8.59,4.80,1.36,10.80,5.78,1.27,84.42,71.68,669.77,100.37,43.01,4
573065,0,3,0.880,0.944,0.521,0.968,0.899,0.555,3.94,3.45,1.93,4.08,3.62,1.89,104.93,15.61,25.75,61.88,16.4,21.38
573071,2,0,0.943,0.901,-0.477,0.963,0.899,-0.715,1.97,3.57,3.64,1.80,3.92,4.14,18.62,322.4,449.84,5.9,21.55,29.83
610714,4,0,0.966,0.865,-0.220,1.022,0.841,-0.211,2.33,3.23,3.04,2.39,3.26,3.01,11.24,8.93,27.31,10.72,7.88,9.16
610711,1,0,0.892,0.951,-0.601,0.945,0.910,-1.182,1.80,3.82,4.11,1.52,4.53,5.67,112.96,1064.75,1921.3,14.07,41.39,109.45
610713,1,3,0.896,0.943,-0.274,0.960,0.912,-0.431,2.20,3.29,3.28,2.04,3.41,3.63,35.45,113.15,288.1,8.45,10.16,23.02
